INFO 2021-04-27 23:17:39,672 basehttp 22336 21496 "GET /static/admin/css/fonts.css HTTP/1.1" 200 423
INFO 2021-04-27 23:17:39,785 basehttp 22336 21496 "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 200 86184
INFO 2021-04-27 23:17:39,786 basehttp 22336 2788 "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 85876
INFO 2021-04-27 23:17:39,790 basehttp 22336 13148 "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 85692
WARNING 2021-04-27 23:17:39,882 log 22336 13148 Not Found: /favicon.ico
WARNING 2021-04-27 23:17:39,882 basehttp 22336 13148 "GET /favicon.ico HTTP/1.1" 404 1996
INFO 2021-04-27 23:17:40,451 basehttp 22336 13148 "GET / HTTP/1.1" 200 11080
INFO 2021-04-27 23:17:40,535 basehttp 22336 13148 "GET /static/admin/css/fonts.css HTTP/1.1" 200 423
INFO 2021-04-27 23:17:40,618 basehttp 22336 13148 "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 200 86184
INFO 2021-04-27 23:17:40,631 basehttp 22336 2788 "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 85876
INFO 2021-04-27 23:17:40,639 basehttp 22336 21496 "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 85692
WARNING 2021-04-27 23:17:40,690 log 22336 21496 Not Found: /favicon.ico
WARNING 2021-04-27 23:17:40,690 basehttp 22336 21496 "GET /favicon.ico HTTP/1.1" 404 1996
INFO 2021-04-27 23:17:50,810 autoreload 22336 10888 D:\1 курс\ПД\Foamy\backend\settings.py changed, reloading.
INFO 2021-04-27 23:17:51,887 autoreload 21224 15012 Watching for file changes with StatReloader
INFO 2021-04-27 23:17:56,637 autoreload 21224 15012 D:\1 курс\ПД\Foamy\backend\settings.py changed, reloading.
INFO 2021-04-27 23:17:57,442 autoreload 15476 6156 Watching for file changes with StatReloader
INFO 2021-04-27 23:18:00,271 basehttp 15476 9752 "GET / HTTP/1.1" 200 11080
INFO 2021-04-27 23:18:01,733 basehttp 15476 9752 "GET / HTTP/1.1" 200 11080
INFO 2021-04-27 23:18:16,348 autoreload 15476 6156 D:\1 курс\ПД\Foamy\backend\settings.py changed, reloading.
INFO 2021-04-27 23:18:17,417 autoreload 15464 16164 Watching for file changes with StatReloader
INFO 2021-04-27 23:18:27,816 basehttp 15464 11524 "GET / HTTP/1.1" 200 11080
